Symbol;Price;Change24;Max24;Min24;Volume24
GHSTUSDT;2.31200000;-0.858;2.35400000;2.30100000;1329985.55260000
GHSTUSDT;2.31200000;-0.858;2.35400000;2.30100000;1329934.71500000
GHSTUSDT;2.31200000;-0.858;2.35400000;2.30100000;1329934.71500000
GHSTUSDT;2.31200000;-0.858;2.35400000;2.30100000;1329934.71500000
GHSTUSDT;2.31200000;-0.858;2.35400000;2.30100000;1329934.71500000
GHSTUSDT;2.31200000;-0.858;2.35400000;2.30100000;1329934.71500000
GHSTUSDT;2.31200000;-0.858;2.35400000;2.30100000;1329934.71500000
GHSTUSDT;2.31200000;-0.858;2.35400000;2.30100000;1329934.71500000
GHSTUSDT;2.31200000;-0.858;2.35400000;2.30100000;1329934.71500000
GHSTUSDT;2.31200000;-0.858;2.35400000;2.30100000;1329934.71500000
GHSTUSDT;2.31200000;-0.858;2.35400000;2.30100000;1329934.71500000
GHSTUSDT;2.31200000;-0.858;2.35400000;2.30100000;1329934.71500000
GHSTUSDT;2.31200000;-0.858;2.35400000;2.30100000;1329934.71500000
GHSTUSDT;2.31200000;-1.239;2.35400000;2.30100000;1326357.15000000
GHSTUSDT;2.31200000;-1.239;2.35400000;2.30100000;1326357.15000000
GHSTUSDT;2.31200000;-1.239;2.35400000;2.30100000;1326357.15000000
GHSTUSDT;2.31200000;-1.239;2.35400000;2.30100000;1326345.67910000
GHSTUSDT;2.31200000;-1.239;2.35400000;2.30100000;1326345.67910000
GHSTUSDT;2.31400000;-0.984;2.35400000;2.30100000;1326352.78550000
GHSTUSDT;2.31200000;-0.984;2.35400000;2.30100000;1326352.78550000
GHSTUSDT;2.31100000;-1.155;2.35400000;2.30100000;1323008.21950000
GHSTUSDT;2.31100000;-1.155;2.35400000;2.30100000;1323008.21950000
GHSTUSDT;2.31100000;-1.155;2.35400000;2.30100000;1323008.21950000
GHSTUSDT;2.31100000;-1.155;2.35400000;2.30100000;1323008.21950000
GHSTUSDT;2.31100000;-1.155;2.35400000;2.30100000;1323008.21950000
GHSTUSDT;2.31100000;-1.155;2.35400000;2.30100000;1323008.21950000
GHSTUSDT;2.31100000;-1.155;2.35400000;2.30100000;1323008.21950000
GHSTUSDT;2.31100000;-1.155;2.35400000;2.30100000;1323008.21950000
GHSTUSDT;2.31100000;-1.155;2.35400000;2.30100000;1323008.21950000
GHSTUSDT;2.31100000;-1.239;2.35400000;2.30100000;1322961.82200000
GHSTUSDT;2.31100000;-1.239;2.35400000;2.30100000;1322961.82200000
GHSTUSDT;2.31100000;-1.239;2.35400000;2.30100000;1322961.82200000
GHSTUSDT;2.31100000;-1.239;2.35400000;2.30100000;1322961.82200000
GHSTUSDT;2.31100000;-1.239;2.35400000;2.30100000;1322961.82200000
GHSTUSDT;2.31100000;-1.239;2.35400000;2.30100000;1322961.82200000
GHSTUSDT;2.31100000;-1.239;2.35400000;2.30100000;1322961.82200000
GHSTUSDT;2.31100000;-1.239;2.35400000;2.30100000;1322961.82200000
GHSTUSDT;2.31100000;-1.282;2.35400000;2.30100000;1322753.98940000
GHSTUSDT;2.31100000;-1.282;2.35400000;2.30100000;1322753.98940000
GHSTUSDT;2.31100000;-1.282;2.35400000;2.30100000;1322753.98940000
GHSTUSDT;2.31100000;-1.282;2.35400000;2.30100000;1322753.98940000
GHSTUSDT;2.31100000;-1.282;2.35400000;2.30100000;1322753.98940000
GHSTUSDT;2.31100000;-1.282;2.35400000;2.30100000;1322753.98940000
GHSTUSDT;2.31100000;-1.324;2.35400000;2.30100000;1321821.65700000
GHSTUSDT;2.31100000;-1.324;2.35400000;2.30100000;1321821.65700000
GHSTUSDT;2.31100000;-1.197;2.35400000;2.30100000;1320591.74000000
GHSTUSDT;2.31100000;-1.197;2.35400000;2.30100000;1320591.74000000
GHSTUSDT;2.31100000;-1.324;2.35400000;2.30100000;1320566.94660000
GHSTUSDT;2.31100000;-1.324;2.35400000;2.30100000;1320566.94660000
GHSTUSDT;2.31100000;-1.324;2.35400000;2.30100000;1320566.94660000
GHSTUSDT;2.31100000;-1.324;2.35400000;2.30100000;1320566.94660000
GHSTUSDT;2.31100000;-1.324;2.35400000;2.30100000;1320566.94660000
GHSTUSDT;2.31100000;-1.324;2.35400000;2.30100000;1320566.94660000
GHSTUSDT;2.31100000;-1.197;2.35400000;2.30100000;1320008.83960000
GHSTUSDT;2.31000000;-1.240;2.35400000;2.30100000;1320199.41460000
GHSTUSDT;2.31000000;-1.240;2.35400000;2.30100000;1320199.41460000
GHSTUSDT;2.31000000;-1.240;2.35400000;2.30100000;1320199.41460000
GHSTUSDT;2.31000000;-1.240;2.35400000;2.30100000;1320199.41460000
GHSTUSDT;2.31000000;-1.240;2.35400000;2.30100000;1320199.41460000
GHSTUSDT;2.31000000;-1.240;2.35400000;2.30100000;1320199.41460000
GHSTUSDT;2.31000000;-1.240;2.35400000;2.30100000;1320199.41460000
GHSTUSDT;2.31100000;-1.239;2.35400000;2.30100000;1320375.10640000
GHSTUSDT;2.31100000;-1.239;2.35400000;2.30100000;1320375.10640000
