Symbol;Price;Change24;Max24;Min24;Volume24
ZRXUSDT;0.78340000;1.319;0.81580000;0.74610000;3268483.79860000
ZRXUSDT;0.78340000;1.319;0.81580000;0.74610000;3268483.79860000
ZRXUSDT;0.78340000;1.241;0.81580000;0.74610000;3268472.97380000
ZRXUSDT;0.78340000;1.332;0.81580000;0.74610000;3268462.14060000
ZRXUSDT;0.78340000;1.306;0.81580000;0.74610000;3268333.04250000
ZRXUSDT;0.78340000;1.385;0.81580000;0.74610000;3268258.80570000
ZRXUSDT;0.78340000;1.398;0.81580000;0.74610000;3267237.57620000
ZRXUSDT;0.78340000;1.372;0.81580000;0.74610000;3267154.13260000
ZRXUSDT;0.78340000;1.372;0.81580000;0.74610000;3267154.13260000
ZRXUSDT;0.78340000;1.372;0.81580000;0.74610000;3267154.13260000
ZRXUSDT;0.78340000;1.332;0.81580000;0.74610000;3266560.62220000
ZRXUSDT;0.78340000;1.464;0.81580000;0.74610000;3266443.11100000
ZRXUSDT;0.78340000;1.464;0.81580000;0.74610000;3266443.11100000
ZRXUSDT;0.78210000;1.372;0.81580000;0.74610000;3266421.49220000
ZRXUSDT;0.78210000;1.203;0.81580000;0.74610000;3266616.99250000
ZRXUSDT;0.78170000;1.152;0.81580000;0.74610000;3266812.41750000
ZRXUSDT;0.78170000;1.152;0.81580000;0.74610000;3266812.41750000
ZRXUSDT;0.78170000;1.047;0.81580000;0.74610000;3266673.42330000
ZRXUSDT;0.78220000;1.099;0.81580000;0.74610000;3266103.53800000
ZRXUSDT;0.78220000;1.099;0.81580000;0.74610000;3266103.53800000
ZRXUSDT;0.78150000;0.944;0.81580000;0.74610000;3266253.49000000
ZRXUSDT;0.78150000;1.008;0.81580000;0.74610000;3266480.90650000
ZRXUSDT;0.78150000;1.008;0.81580000;0.74610000;3266480.90650000
ZRXUSDT;0.78150000;0.969;0.81580000;0.74610000;3266134.28890000
ZRXUSDT;0.78190000;0.955;0.81580000;0.74610000;3266017.61890000
ZRXUSDT;0.78190000;0.721;0.81580000;0.74610000;3264859.79300000
ZRXUSDT;0.78190000;0.670;0.81580000;0.74610000;3264188.25390000
ZRXUSDT;0.78180000;0.760;0.81580000;0.74610000;3264273.35130000
ZRXUSDT;0.78260000;0.838;0.81580000;0.74610000;3264595.66320000
ZRXUSDT;0.78180000;0.799;0.81580000;0.74610000;3264585.72780000
ZRXUSDT;0.78280000;0.785;0.81580000;0.74610000;3265798.27560000
ZRXUSDT;0.78280000;0.785;0.81580000;0.74610000;3265798.27560000
ZRXUSDT;0.78300000;0.824;0.81580000;0.74610000;3265916.88660000
ZRXUSDT;0.78300000;0.824;0.81580000;0.74610000;3266078.18460000
ZRXUSDT;0.78300000;0.772;0.81580000;0.74610000;3264629.12340000
ZRXUSDT;0.78300000;0.863;0.81580000;0.74610000;3263514.91590000
ZRXUSDT;0.78300000;1.071;0.81580000;0.74610000;3263474.54830000
ZRXUSDT;0.78300000;1.019;0.81580000;0.74610000;3264603.98830000
ZRXUSDT;0.78290000;0.928;0.81580000;0.74610000;3264060.70700000
ZRXUSDT;0.78340000;1.045;0.81580000;0.74610000;3262876.21310000
ZRXUSDT;0.78340000;1.084;0.81580000;0.74610000;3263113.84130000
ZRXUSDT;0.78340000;1.110;0.81580000;0.74610000;3263098.34130000
ZRXUSDT;0.78340000;1.097;0.81580000;0.74610000;3262904.63830000
ZRXUSDT;0.78340000;1.097;0.81580000;0.74610000;3262904.63830000
ZRXUSDT;0.78390000;1.148;0.81580000;0.74610000;3262950.99210000
ZRXUSDT;0.78410000;1.148;0.81580000;0.74610000;3262950.99210000
ZRXUSDT;0.78410000;1.174;0.81580000;0.74610000;3262972.16280000
ZRXUSDT;0.78470000;1.174;0.81580000;0.74610000;3262972.16280000
ZRXUSDT;0.78470000;1.252;0.81580000;0.74610000;3263246.02310000
ZRXUSDT;0.78360000;1.252;0.81580000;0.74610000;3263246.02310000
ZRXUSDT;0.78340000;1.149;0.81580000;0.74610000;3263566.16750000
ZRXUSDT;0.78340000;1.123;0.81580000;0.74610000;3264017.40590000
ZRXUSDT;0.78340000;1.123;0.81580000;0.74610000;3264017.40590000
ZRXUSDT;0.78340000;1.123;0.81580000;0.74610000;3264017.40590000
ZRXUSDT;0.78340000;1.123;0.81580000;0.74610000;3264017.40590000
ZRXUSDT;0.78300000;1.019;0.81580000;0.74610000;3264044.32760000
ZRXUSDT;0.78300000;1.019;0.81580000;0.74610000;3264044.32760000
ZRXUSDT;0.78300000;1.019;0.81580000;0.74610000;3264044.32760000
ZRXUSDT;0.78300000;0.954;0.81580000;0.74610000;3263881.55660000
ZRXUSDT;0.78220000;0.851;0.81580000;0.74610000;3263951.95460000
ZRXUSDT;0.78220000;0.708;0.81580000;0.74610000;3264046.09210000
ZRXUSDT;0.78290000;0.928;0.81580000;0.74610000;3261614.89200000
ZRXUSDT;0.78290000;0.889;0.81580000;0.74610000;3261569.90140000
ZRXUSDT;0.78450000;1.239;0.81580000;0.74610000;3276910.36750000
ZRXUSDT;0.78450000;1.265;0.81580000;0.74610000;3276815.05480000
ZRXUSDT;0.78440000;1.646;0.81580000;0.74610000;3267245.61640000
ZRXUSDT;0.78440000;1.712;0.81580000;0.74610000;3266715.78850000
ZRXUSDT;0.78440000;1.619;0.81580000;0.74610000;3265422.37930000
ZRXUSDT;0.78440000;1.449;0.81580000;0.74610000;3264230.61550000
ZRXUSDT;0.78440000;1.357;0.81580000;0.74610000;3263670.20730000
ZRXUSDT;0.78440000;1.357;0.81580000;0.74610000;3263670.20730000
